enrollment_id,student_id,course_id,enrollment_date,status
781,7565,238,2022-07-08,Completed
782,2027,157,2021-12-19,Active
783,7763,84,2022-07-24,Completed
784,9671,64,2021-06-10,Dropped
785,9142,81,2023-02-17,Active
786,3354,10,2023-10-31,Active
787,4057,205,2023-01-02,Dropped
788,4906,214,2024-12-08,Completed
789,5525,247,2022-03-05,Dropped
790,5914,147,2021-04-23,Dropped
791,2207,252,2021-05-01,Completed
792,1964,136,2021-07-22,Dropped
793,7353,40,2023-05-26,Dropped
794,1624,123,2021-10-09,Completed
795,9976,32,2023-03-09,Dropped
796,771,248,2021-05-05,Dropped
797,353,66,2022-07-02,Dropped
798,2744,141,2022-10-28,Dropped
799,8194,299,2022-08-30,Completed
800,9057,166,2021-02-16,Dropped
801,6591,103,2021-08-05,Dropped
802,5759,283,2023-02-22,Active
803,8629,180,2024-12-31,Active
804,2740,125,2022-03-19,Active
805,9505,42,2023-03-31,Completed
806,4354,223,2023-09-13,Dropped
807,8139,202,2024-02-29,Dropped
808,2879,73,2022-05-29,Active
809,6362,162,2024-08-08,Completed
810,2750,59,2021-11-04,Active
811,2662,270,2022-10-07,Active
812,3524,112,2023-12-29,Active
813,3267,88,2022-06-26,Dropped
814,4967,82,2022-12-03,Completed
815,6784,201,2021-11-01,Dropped
816,9502,300,2023-09-16,Dropped
817,9033,112,2021-08-15,Completed
818,6681,82,2025-01-31,Active
819,4233,180,2023-11-28,Dropped
820,6670,3,2022-07-07,Dropped
821,8593,168,2023-10-01,Completed
822,8745,143,2021-02-13,Dropped
823,8816,257,2022-08-26,Active
824,5617,60,2021-06-24,Active
825,9857,91,2024-04-29,Completed
826,9820,265,2024-07-01,Completed
827,6652,254,2025-02-09,Dropped
828,2385,80,2023-09-15,Dropped
829,555,300,2024-07-08,Active
830,9014,215,2023-05-23,Active
831,830,178,2025-01-06,Completed
832,8,244,2023-01-19,Completed
833,6984,95,2023-09-14,Dropped
834,6849,49,2021-08-21,Active
835,8910,222,2024-04-18,Active
836,2285,91,2021-11-20,Active
837,8176,150,2021-10-27,Dropped
838,2288,167,2023-09-21,Completed
839,9083,298,2024-01-11,Active
840,7821,214,2024-07-16,Completed
841,8031,24,2023-07-06,Completed
842,679,218,2023-12-19,Active
843,8104,129,2021-03-02,Completed
844,3719,275,2022-10-29,Dropped
845,5512,69,2022-09-22,Completed
846,2819,156,2021-08-06,Completed
847,1638,35,2023-08-10,Completed
848,609,161,2024-04-23,Active
849,3918,215,2021-09-08,Dropped
850,5310,197,2024-12-07,Active
851,211,48,2024-01-02,Completed
852,1632,49,2022-09-01,Dropped
853,5226,60,2023-03-01,Completed
854,2114,196,2024-11-24,Active
855,6801,182,2024-06-20,Completed
856,1827,218,2022-02-19,Completed
857,853,92,2022-04-07,Active
858,3496,33,2022-06-19,Active
859,2510,101,2022-12-15,Completed
860,8748,21,2024-08-05,Dropped
861,1113,138,2024-06-13,Completed
862,621,51,2024-11-07,Completed
863,4139,239,2023-12-04,Completed
864,3571,265,2021-01-27,Completed
865,7507,143,2021-05-14,Dropped
866,1257,120,2022-04-11,Active
867,9155,114,2022-07-04,Dropped
868,4645,57,2021-01-16,Dropped
869,3298,219,2021-06-03,Dropped
870,5012,271,2022-01-08,Active
871,1993,275,2023-01-15,Completed
872,5610,132,2023-01-02,Active
873,5081,82,2023-05-21,Active
874,6074,254,2025-01-09,Active
875,3177,158,2023-02-21,Active
876,8952,80,2022-07-14,Completed
877,6183,193,2024-01-22,Active
878,1219,69,2024-07-12,Active
879,1497,109,2023-03-30,Dropped
880,3838,63,2022-07-14,Dropped
881,2380,255,2023-08-19,Active
882,4858,49,2021-01-13,Completed
883,4043,156,2022-01-19,Active
884,3339,93,2024-12-28,Dropped
885,9482,234,2021-09-30,Completed
886,7674,104,2022-08-10,Completed
887,9007,43,2022-07-29,Dropped
888,5582,125,2021-08-04,Active
889,345,79,2022-01-09,Dropped
890,8715,117,2024-11-07,Dropped
891,6645,13,2023-03-21,Completed
892,1993,280,2021-06-18,Active
893,3645,265,2022-01-05,Dropped
894,3047,140,2022-07-17,Dropped
895,2082,144,2022-09-25,Dropped
896,2943,147,2024-07-29,Dropped
897,1430,290,2023-11-30,Completed
898,6257,113,2023-06-03,Active
899,7802,166,2023-04-22,Active
900,6665,40,2022-01-05,Active
901,3985,211,2021-11-01,Dropped
902,1067,44,2023-10-04,Dropped
903,6731,152,2024-07-22,Active
904,4938,141,2023-08-19,Dropped
905,7463,78,2024-02-10,Dropped
906,7648,292,2024-11-20,Completed
907,2408,73,2024-02-07,Completed
908,3668,196,2022-02-06,Dropped
909,7186,298,2021-10-02,Dropped
910,3708,7,2021-09-12,Active
911,7413,224,2024-01-23,Dropped
912,5980,285,2021-09-15,Active
913,2752,183,2022-04-16,Completed
914,2306,103,2023-03-23,Completed
915,4852,215,2021-02-26,Dropped
916,1269,41,2022-05-27,Dropped
917,2187,128,2022-10-29,Active
918,2857,47,2022-03-17,Completed
919,1610,70,2022-09-10,Dropped
920,5639,27,2021-12-24,Completed
921,3758,209,2023-07-17,Completed
922,8151,16,2024-01-03,Dropped
923,6732,292,2024-09-04,Completed
924,2904,18,2023-03-02,Dropped
925,993,71,2024-08-07,Dropped
926,2309,265,2023-09-14,Active
927,313,168,2022-04-25,Active
928,3368,47,2023-03-07,Completed
929,4067,100,2024-09-22,Active
930,1303,89,2021-06-26,Completed
931,9679,35,2022-03-18,Dropped
932,8391,272,2024-09-15,Dropped
933,5861,101,2022-01-18,Active
934,8312,266,2023-12-05,Completed
935,5981,256,2024-06-20,Completed
936,8088,28,2023-03-08,Completed
937,79,178,2021-01-03,Active
938,6285,283,2023-03-21,Dropped
939,2864,230,2022-03-27,Completed
940,5406,70,2021-01-01,Dropped
941,9665,26,2023-05-02,Completed
942,1263,124,2024-08-23,Completed
943,8024,290,2024-07-26,Completed
944,5415,156,2021-04-30,Completed
945,3160,43,2024-06-03,Completed
946,616,195,2023-08-05,Dropped
947,4457,187,2024-04-24,Active
948,6600,261,2021-10-16,Completed
949,3870,148,2022-01-27,Active
950,8700,6,2021-12-31,Active
951,3164,12,2024-09-12,Dropped
952,2417,165,2023-06-02,Completed
953,6319,123,2021-07-12,Completed
954,4568,132,2022-05-08,Dropped
955,7010,24,2023-09-13,Active
956,685,99,2021-08-24,Completed
957,3796,290,2023-01-13,Dropped
958,1893,56,2023-10-25,Dropped
959,9275,198,2021-06-27,Dropped
960,4977,279,2022-02-03,Active
961,2759,256,2024-04-21,Active
962,737,252,2024-01-15,Active
963,714,26,2023-06-15,Completed
964,5829,99,2022-03-27,Completed
965,6370,244,2021-10-27,Active
966,4772,111,2023-12-29,Active
967,8351,285,2024-03-30,Active
968,4229,28,2024-03-14,Active
969,2012,51,2023-04-08,Active
970,1786,151,2022-12-11,Active
971,202,297,2023-04-03,Completed
972,4320,99,2021-07-12,Dropped
973,7419,164,2022-04-24,Dropped
974,663,173,2024-07-27,Completed
975,8079,196,2024-05-17,Dropped
976,6081,17,2025-01-23,Dropped
977,794,15,2023-08-02,Active
978,5846,13,2021-02-21,Completed
979,4971,28,2021-08-25,Dropped
980,2567,117,2023-05-20,Completed
981,6233,155,2024-04-05,Active
982,7443,175,2023-12-16,Active
983,756,212,2022-05-13,Completed
984,6850,41,2023-10-15,Active
985,8306,230,2023-11-17,Dropped
986,4301,197,2022-12-11,Active
987,9428,11,2022-09-01,Active
988,6955,227,2024-02-13,Dropped
989,2229,30,2023-03-23,Active
990,7386,166,2023-04-05,Dropped
991,9370,271,2023-08-10,Dropped
992,6876,103,2023-04-02,Completed
993,709,233,2021-11-03,Completed
994,1930,98,2024-08-21,Active
995,4935,132,2024-08-21,Completed
996,3292,241,2023-04-26,Active
997,7740,242,2022-11-06,Completed
998,6946,77,2021-12-19,Dropped
999,2905,107,2023-09-02,Completed
1000,2807,228,2023-08-31,Dropped
1001,7287,162,2023-12-12,Dropped
1002,7690,4,2023-06-07,Completed
1003,5089,38,2024-12-30,Active
1004,2700,28,2024-09-08,Active
1005,3604,251,2024-12-25,Dropped
1006,5262,190,2023-12-11,Completed
1007,6431,235,2023-03-02,Active
1008,1865,229,2021-12-15,Dropped
1009,1201,279,2021-11-11,Active
1010,9323,257,2022-02-21,Dropped
1011,7149,66,2021-06-26,Completed
1012,5581,256,2023-05-01,Dropped
1013,8456,262,2024-02-19,Dropped
1014,3442,113,2023-07-06,Completed
1015,7334,203,2024-07-04,Active
1016,1779,270,2021-12-19,Dropped
1017,1318,4,2024-09-26,Completed
1018,8133,260,2021-05-21,Completed
1019,3638,261,2025-01-30,Dropped
1020,2764,191,2022-10-09,Active
1021,4206,210,2021-06-15,Dropped
1022,7059,167,2021-03-09,Active
1023,5545,129,2021-01-26,Active
1024,5523,72,2021-02-05,Completed
1025,5835,237,2024-04-03,Completed
1026,7474,147,2024-07-19,Dropped
1027,1388,198,2022-05-05,Completed
1028,1565,225,2021-11-06,Dropped
1029,6229,255,2021-05-30,Completed
1030,8952,132,2022-12-18,Dropped
1031,4457,107,2024-06-20,Dropped
1032,4968,147,2022-09-25,Completed
1033,7821,71,2022-06-12,Active
1034,3336,175,2022-07-13,Completed
1035,8473,148,2022-07-04,Active
1036,3780,300,2021-02-21,Dropped
1037,2179,281,2023-09-24,Dropped
1038,8285,181,2021-11-16,Completed
1039,7822,126,2023-06-06,Dropped
1040,8972,79,2024-06-03,Completed
1041,2190,294,2023-11-14,Dropped
1042,8089,38,2022-05-26,Completed
1043,532,113,2022-01-23,Completed
1044,8172,280,2021-10-19,Dropped
1045,9929,264,2022-06-06,Active
1046,7901,188,2023-01-30,Completed
1047,1778,264,2022-06-21,Dropped
1048,6171,77,2021-03-18,Active
1049,9929,75,2022-11-12,Dropped
1050,8923,124,2022-06-09,Completed
1051,9572,199,2022-08-25,Dropped
1052,8875,191,2021-06-29,Dropped
1053,3097,289,2022-04-07,Active
1054,3047,236,2025-01-06,Active
1055,9037,196,2021-01-22,Active
1056,7559,254,2022-01-20,Active
1057,5264,154,2023-05-27,Dropped
1058,3157,289,2024-05-24,Dropped
1059,9910,64,2023-05-18,Active
1060,9673,26,2022-12-31,Dropped
1061,1992,64,2022-01-28,Active
1062,7959,299,2023-09-24,Completed
1063,3709,12,2021-07-04,Active
1064,4100,115,2021-07-31,Dropped
1065,9959,33,2021-10-22,Active
1066,132,299,2021-02-04,Dropped
1067,8780,280,2022-04-03,Completed
1068,5655,292,2023-08-04,Active
1069,2853,206,2022-02-12,Completed
1070,3478,246,2021-06-01,Completed
1071,7635,161,2021-04-15,Active
1072,3383,297,2023-05-21,Active
1073,8086,241,2021-09-19,Completed
1074,8952,222,2022-11-03,Active
1075,7202,114,2023-05-18,Active
1076,6870,60,2024-07-20,Completed
1077,23,236,2021-12-15,Completed
1078,2433,130,2024-07-23,Active
1079,8707,84,2022-06-16,Active
1080,6752,290,2024-05-13,Completed
1081,1585,176,2022-04-19,Completed
1082,3758,114,2024-11-19,Dropped
1083,5101,151,2023-09-12,Completed
1084,1830,126,2025-01-16,Dropped
1085,4138,46,2023-09-04,Dropped
1086,7851,137,2021-07-20,Active
1087,9141,142,2022-01-04,Dropped
1088,8563,235,2023-08-23,Active
1089,8863,89,2022-08-04,Dropped
1090,7284,230,2022-10-21,Active
1091,2620,15,2024-06-14,Active
1092,175,227,2021-08-15,Dropped
1093,7558,280,2021-07-03,Dropped
1094,4829,246,2021-09-11,Dropped
1095,8781,188,2021-03-07,Completed
1096,7256,98,2022-09-24,Dropped
1097,854,70,2024-10-31,Completed
1098,777,216,2021-11-21,Completed
1099,3312,239,2021-04-15,Completed
1100,8597,186,2022-08-09,Active
1101,5472,130,2022-09-23,Dropped
1102,4229,183,2023-01-10,Active
1103,7414,99,2021-07-04,Active
1104,3250,68,2021-10-15,Dropped
1105,9990,133,2021-06-14,Active
1106,8814,249,2023-04-24,Completed
1107,3995,170,2022-10-02,Completed
1108,4557,261,2024-01-06,Completed
1109,7518,16,2024-09-16,Dropped
1110,2249,47,2024-11-07,Dropped
1111,8034,243,2023-05-14,Active
1112,2929,248,2024-08-04,Active
1113,5921,260,2021-05-21,Dropped
1114,1220,52,2022-01-15,Completed
1115,7951,33,2021-02-19,Completed
1116,967,187,2023-07-19,Dropped
1117,1670,148,2023-02-19,Active
1118,8271,56,2024-09-17,Dropped
1119,1175,41,2024-02-04,Completed
1120,9340,204,2025-01-11,Active
1121,2132,3,2024-01-03,Dropped
1122,5337,10,2021-05-12,Active
1123,2712,210,2024-10-14,Completed
1124,3372,62,2022-11-13,Completed
1125,5714,26,2023-11-11,Completed
1126,933,234,2024-04-10,Dropped
1127,8064,255,2022-09-24,Dropped
1128,8225,164,2022-09-01,Completed
1129,138,56,2023-07-24,Active
1130,7237,169,2024-03-27,Active
1131,4795,159,2024-09-03,Completed
1132,8508,78,2023-07-03,Completed
1133,6653,186,2022-06-20,Completed
1134,1633,262,2022-03-27,Active
1135,7473,118,2023-02-15,Completed
1136,1616,95,2024-11-11,Completed
1137,9368,133,2023-12-01,Completed
1138,5005,150,2023-06-03,Dropped
1139,2414,187,2022-12-28,Completed
1140,3411,177,2023-06-09,Completed
1141,5838,275,2021-11-15,Completed
1142,3526,11,2023-01-07,Active
1143,251,202,2024-08-07,Completed
1144,3991,123,2023-07-07,Active
1145,3159,268,2023-12-07,Completed
1146,2339,44,2021-08-12,Active
1147,5545,190,2023-04-29,Dropped
1148,1536,176,2022-02-22,Completed
1149,4284,136,2022-07-25,Completed
1150,274,124,2022-02-13,Dropped
1151,8116,99,2021-01-28,Completed
1152,2400,82,2021-10-04,Completed
1153,2440,123,2022-09-13,Dropped
1154,1152,122,2022-11-13,Active
1155,5183,211,2024-09-08,Dropped
1156,9090,93,2023-04-17,Dropped
1157,3158,76,2024-02-04,Active
1158,830,236,2021-01-25,Completed
1159,7646,95,2021-04-09,Dropped
1160,904,10,2023-07-28,Dropped
1161,1640,197,2024-10-23,Active
1162,1309,15,2024-06-01,Dropped
1163,4990,285,2022-03-23,Completed
1164,201,73,2024-03-26,Completed
1165,2602,58,2021-09-21,Active
1166,1545,181,2024-05-27,Active
1167,1321,142,2023-03-11,Completed
1168,6046,272,2022-01-05,Completed
1169,6780,82,2024-05-09,Dropped
1170,4494,232,2021-02-06,Active
1171,1067,120,2021-10-28,Dropped
1172,2298,111,2024-05-05,Active
1173,4460,10,2024-04-17,Dropped
1174,5427,59,2022-06-04,Active
1175,1474,199,2022-06-22,Dropped
1176,1116,125,2024-12-24,Completed
1177,4560,7,2022-09-11,Dropped
1178,6214,101,2022-06-10,Active
1179,8241,207,2024-04-19,Dropped
1180,9094,216,2023-04-15,Completed
1181,7095,128,2022-08-21,Completed
1182,6039,91,2024-02-24,Active
1183,9173,162,2023-06-25,Completed
1184,1538,81,2022-10-02,Completed
1185,6546,266,2023-10-08,Active
1186,3347,51,2023-01-28,Dropped
1187,529,249,2023-02-25,Dropped
1188,2292,132,2023-02-09,Active
1189,7102,230,2023-08-25,Active
1190,7537,86,2021-10-07,Dropped
1191,2873,211,2024-10-26,Completed
1192,8556,198,2023-11-30,Active
1193,110,259,2022-12-07,Dropped
1194,284,193,2023-06-24,Active
1195,624,297,2021-04-10,Active
1196,1358,57,2022-02-07,Dropped
1197,3231,235,2022-08-22,Active
1198,9541,290,2021-11-24,Dropped
1199,4190,263,2022-03-25,Active
1200,3020,51,2021-01-15,Dropped
1201,7363,265,2023-06-20,Active
1202,4656,135,2025-01-07,Dropped
1203,6135,192,2024-06-19,Dropped
1204,6963,203,2022-01-27,Active
1205,3314,273,2023-10-05,Completed
1206,7077,62,2024-08-24,Dropped
1207,3188,16,2022-03-15,Active
1208,6041,267,2022-09-26,Active
1209,5575,211,2021-05-15,Completed
1210,2434,114,2024-02-07,Active
1211,1840,38,2022-10-07,Dropped
1212,2893,143,2023-08-28,Active
1213,1490,167,2024-04-24,Dropped
1214,805,232,2022-01-18,Dropped
1215,5571,154,2023-07-07,Dropped
1216,9919,160,2021-05-27,Active
1217,9872,247,2023-10-08,Active
1218,9742,243,2021-06-18,Active
1219,183,203,2024-09-05,Completed
1220,6895,239,2024-11-21,Dropped
1221,9107,61,2021-12-21,Completed
1222,7716,177,2024-05-25,Dropped
1223,8926,278,2021-11-10,Dropped
1224,2575,242,2024-07-08,Active
1225,7069,26,2023-12-11,Completed
1226,7376,199,2024-01-09,Completed
1227,5566,160,2023-10-31,Completed
1228,6766,76,2024-06-01,Dropped
1229,8524,34,2023-11-22,Active
1230,5407,281,2024-12-13,Active
1231,6272,74,2022-08-20,Active
1232,9852,117,2022-10-05,Dropped
1233,4877,44,2021-04-13,Dropped
1234,562,269,2022-02-28,Dropped
1235,7777,252,2023-07-14,Completed
1236,5295,228,2024-03-29,Dropped
1237,3731,290,2024-10-09,Completed
1238,8326,115,2022-04-29,Active
1239,9699,98,2022-03-31,Completed
1240,3718,89,2024-03-18,Dropped
1241,6283,53,2021-05-06,Dropped
1242,1336,241,2024-08-21,Completed
1243,3524,107,2023-09-29,Active
1244,8272,297,2024-11-06,Dropped
1245,9541,119,2021-01-16,Dropped
1246,8505,90,2023-10-07,Completed
1247,4453,33,2022-01-16,Completed
1248,7687,261,2025-01-18,Dropped
1249,1099,164,2024-09-09,Completed
1250,5716,91,2021-05-08,Dropped
1251,8406,171,2024-07-19,Active
1252,898,96,2023-10-07,Dropped
1253,135,91,2022-02-08,Active
1254,9410,193,2021-08-12,Active
1255,5295,43,2021-03-30,Active
1256,1196,209,2023-07-27,Active
1257,8887,209,2021-09-07,Dropped
1258,8573,27,2023-09-03,Dropped
1259,9211,237,2023-07-29,Active
1260,9536,277,2022-10-05,Dropped
1261,8801,219,2024-09-04,Completed
1262,1238,192,2025-01-28,Completed
1263,5922,182,2021-03-18,Completed
1264,5322,161,2021-02-25,Active
1265,7428,222,2022-10-11,Completed
1266,8349,149,2024-07-20,Dropped
1267,6344,297,2023-07-09,Dropped
1268,3599,197,2023-11-13,Completed
1269,2748,261,2023-07-31,Dropped
1270,8252,235,2022-07-05,Completed
1271,4830,127,2024-09-23,Active
1272,8141,41,2024-01-12,Dropped
1273,4300,4,2022-11-14,Completed
1274,7933,209,2022-06-26,Completed
1275,7546,35,2024-03-11,Completed
1276,1502,161,2021-05-24,Active
1277,3523,187,2024-06-06,Completed
1278,6440,251,2023-02-07,Completed
1279,2791,183,2022-11-04,Active
1280,8588,245,2022-10-30,Active
1281,8515,256,2023-11-17,Completed
1282,4533,242,2022-01-23,Active
1283,6183,135,2022-02-20,Completed
1284,3798,155,2023-10-05,Active
1285,3909,247,2024-11-05,Dropped
1286,1495,165,2021-09-08,Dropped
1287,1569,94,2022-09-22,Completed
1288,3682,180,2024-11-19,Active
1289,1565,130,2024-12-25,Dropped
1290,8072,32,2024-10-24,Completed
1291,2980,150,2024-03-01,Dropped
1292,3099,43,2023-09-07,Dropped
1293,1012,2,2021-08-10,Active
1294,3419,263,2021-06-20,Completed
1295,9947,40,2021-02-19,Completed
1296,6894,279,2022-09-26,Completed
1297,8758,38,2021-08-31,Completed
1298,1032,229,2021-09-23,Active
1299,2914,69,2023-09-21,Dropped
1300,5785,297,2023-04-23,Active
1301,2049,147,2023-01-10,Active
1302,3770,259,2024-05-30,Dropped
1303,5825,96,2021-03-31,Completed
1304,8396,34,2021-09-28,Completed
1305,4552,120,2022-02-15,Completed
1306,7911,31,2022-10-28,Active
1307,9172,42,2022-10-20,Dropped
1308,7605,293,2021-12-09,Active
1309,1924,297,2022-05-04,Completed
1310,2990,12,2023-07-27,Active
1311,6087,288,2021-06-07,Active
1312,460,219,2024-07-05,Completed
1313,1262,281,2023-01-25,Dropped
1314,9363,6,2025-02-06,Dropped
1315,3701,110,2021-11-26,Active
1316,2958,103,2023-08-25,Dropped
1317,7024,126,2021-01-10,Active
1318,4777,92,2021-06-03,Dropped
1319,1547,247,2023-09-06,Dropped
1320,3497,138,2024-11-21,Dropped
1321,8279,134,2024-06-18,Completed
1322,4458,10,2024-05-23,Dropped
1323,100,251,2021-07-31,Completed
1324,2755,142,2021-05-18,Active
1325,6124,25,2022-06-04,Completed
1326,4433,151,2024-08-14,Active
1327,110,234,2024-11-22,Completed
1328,176,292,2024-09-07,Active
1329,239,210,2023-11-12,Completed
1330,810,232,2023-02-03,Active
1331,7229,237,2024-07-29,Dropped
1332,6339,70,2021-02-24,Active
1333,9278,17,2021-05-08,Active
1334,6287,218,2024-01-12,Dropped
1335,881,95,2023-08-30,Completed
1336,6353,143,2022-08-17,Dropped
1337,1159,269,2023-10-09,Completed
1338,2396,238,2023-01-19,Completed
1339,1573,288,2022-03-10,Dropped
1340,4145,135,2025-02-03,Completed
1341,3847,242,2023-05-09,Completed
1342,8910,273,2023-03-05,Active
1343,1955,42,2021-12-23,Active
1344,4201,150,2023-07-25,Completed
1345,6045,83,2024-09-06,Active
1346,4610,239,2024-09-07,Completed
1347,7438,27,2022-04-25,Active
1348,4702,65,2023-05-27,Completed
1349,4579,267,2023-10-14,Dropped
1350,6952,290,2024-12-18,Completed
1351,4567,246,2023-04-18,Dropped
1352,3494,203,2021-10-06,Completed
1353,4974,43,2022-09-23,Active
1354,2921,133,2023-06-05,Completed
1355,6181,175,2022-05-25,Completed
1356,8767,106,2023-12-11,Dropped
1357,230,78,2023-02-02,Dropped
1358,4578,31,2022-07-29,Active
1359,7994,284,2024-11-25,Dropped
1360,5102,95,2021-01-12,Completed
1361,6533,22,2022-06-28,Dropped
1362,7487,267,2024-10-06,Active
1363,6610,74,2023-03-07,Completed
1364,4405,186,2023-01-18,Dropped
1365,3208,199,2022-05-25,Dropped
1366,1921,259,2021-10-17,Dropped
1367,4311,69,2022-12-06,Dropped
1368,802,187,2022-11-07,Active
1369,7006,38,2021-07-01,Completed
1370,3317,113,2024-05-16,Completed
1371,2750,163,2023-02-04,Active
1372,566,207,2021-02-16,Completed
1373,7804,70,2022-10-31,Dropped
1374,2426,238,2022-04-12,Completed
1375,497,24,2024-06-17,Completed
1376,5744,37,2023-01-28,Active
1377,9760,52,2022-03-24,Active
1378,8887,66,2021-01-27,Dropped
1379,1265,99,2023-12-29,Dropped
1380,388,169,2022-07-23,Completed
1381,5540,143,2021-10-23,Active
1382,7038,180,2023-08-09,Completed
1383,7168,168,2023-09-10,Completed
1384,9298,200,2022-07-15,Dropped
1385,5175,22,2021-06-02,Dropped
1386,5499,128,2025-01-28,Dropped
1387,7858,105,2023-09-15,Completed
1388,3507,235,2024-06-02,Completed
1389,5271,263,2023-07-26,Active
1390,5777,83,2023-08-09,Dropped
1391,4770,30,2024-06-01,Dropped
1392,7975,15,2024-06-02,Active
1393,8862,111,2023-02-12,Active
1394,8040,189,2022-08-27,Active
1395,4753,188,2022-05-25,Dropped
1396,7545,81,2023-07-04,Completed
1397,9229,185,2024-01-23,Dropped
1398,4077,124,2024-11-07,Completed
1399,2756,201,2021-07-06,Dropped
1400,4419,203,2024-04-17,Completed
1401,9040,50,2022-08-28,Completed
